user_id,login_id,device_id  ,merchant_id,name,age,gender,account_created_date,location,avg_monthly_spend
USR13707,LOG13707,DEV13707,M00194,Shubham Veram,54,Female,20-04-2021,Chandigarh,8584.36
USR13708,LOG13708,DEV13708,M00449,Vivek Shah,74,Male,26-11-2020,Jabalpur,9830.48
USR13709,LOG13709,DEV13709,M00214,Kiran Mishra,23,Female,17-08-2021,Pimpri-Chinchwad,6595.35
USR13710,LOG13710,DEV13710,M00306,Varun Thakur,63,Male,11-08-2025,Howrah,9489.65
USR13711,LOG13711,DEV13711,M00457,Kiran Bhattacharya,80,Female,08-10-2025,Madurai,4399.01
USR13712,LOG13712,DEV13712,M00174,Aditya Modi,58,Male,26-01-2023,Mumbai,6089.41
USR13713,LOG13713,DEV13713,M00244,Vikas Bhargava,89,Male,09-09-2022,Hubli-Dharwad,8602.76
USR13714,LOG13714,DEV13714,M00484,Sanjay Dey,59,Male,17-01-2023,Mumbai,6826.55
USR13715,LOG13715,DEV13715,M00313,Yash Chauhan,49,Male,04-09-2020,Jabalpur,3206.95
USR13716,LOG13716,DEV13716,M00235,Neha Thakur,67,Female,16-05-2025,Vasai-Virar,5534.46
USR13717,LOG13717,DEV13717,M00429,Divya Jain,73,Female,07-02-2020,Indore,4445.13
USR13718,LOG13718,DEV13718,M00154,Sanya Trivedi,29,Female,13-03-2021,Delhi,6548.77
USR13719,LOG13719,DEV13719,M00205,Madhuri Gupta,74,Female,08-07-2023,Chennai,2604.18
USR13720,LOG13720,DEV13720,M00050,Meera Modi,33,Female,20-04-2022,Moradabad,721.95
USR13721,LOG13721,DEV13721,M00018,Yash Mehta,29,Male,27-07-2024,Dhanbad,9511.54
USR13722,LOG13722,DEV13722,M00250,Kunal Gandhi,67,Female,12-01-2024,Delhi,8463.17
USR13723,LOG13723,DEV13723,M00338,Vivek Dey,57,Male,04-12-2020,Delhi,8231.43
USR13724,LOG13724,DEV13724,M00432,Arjun Varma,88,Male,25-12-2022,Delhi,6276.16
USR13725,LOG13725,DEV13725,M00287,Shalini Mukherjee,39,Female,19-09-2025,Patna,2363.86
USR13726,LOG13726,DEV13726,M00399,Divya Malhotra,57,Female,24-05-2024,Jodhpur,2438.25
USR13727,LOG13727,DEV13727,M00008,Siddharth Bhargava,37,Male,01-01-2021,Coimbatore,1841.92
USR13728,LOG13728,DEV13728,M00271,Arjun Modi,30,Male,04-12-2023,Indore,7522.11
USR13729,LOG13729,DEV13729,M00189,Vivek Roy,31,Male,17-03-2021,Tiruchirappalli,864.27
USR13730,LOG13730,DEV13730,M00300,Aarav Ghosh,41,Male,23-04-2025,Kanpur,4271.49
USR13731,LOG13731,DEV13731,M00073,Pallavi Kapoor,29,Female,24-03-2022,Jodhpur,3821.97
USR13732,LOG13732,DEV13732,M00377,Rohan Gandhi,32,Male,10-09-2023,Kota,2950.57
USR13733,LOG13733,DEV13733,M00453,Madhuri Mukherjee,55,Female,20-06-2022,Bhopal,9691.38
USR13734,LOG13734,DEV13734,M00424,Nitin Shah,22,Male,06-04-2024,Surat,6071.59
USR13735,LOG13735,DEV13735,M00227,Nitin Gandhi,89,Male,10-07-2025,Faridabad,6968.81
USR13736,LOG13736,DEV13736,M00272,Nitin Varma,43,Male,21-11-2021,Ludhiana,9004.86
USR13737,LOG13737,DEV13737,M00280,Nitin Roy,44,Male,08-03-2025,Ludhiana,1824.99
USR13738,LOG13738,DEV13738,M00351,Shreya Nair,76,Female,02-05-2025,Raipur,6402.64
USR13739,LOG13739,DEV13739,M00185,Varun Tiwari,68,Male,24-03-2021,Jabalpur,4547.17
USR13740,LOG13740,DEV13740,M00309,Tarun Purohit,78,Male,01-09-2021,Allahabad,6576.23
USR13741,LOG13741,DEV13741,M00405,Neha Iyer,48,Female,05-07-2020,Amritsar,8706.75
USR13742,LOG13742,DEV13742,M00036,Tanya Jain,47,Female,21-06-2023,Delhi,2331.63
USR13743,LOG13743,DEV13743,M00161,Ritu Reddy,35,Female,08-10-2025,Bhopal,5424.29
USR13744,LOG13744,DEV13744,M00481,Vikas Nair,71,Male,12-01-2023,Pimpri-Chinchwad,8591.28
USR13745,LOG13745,DEV13745,M00415,Kunal Mishra,59,Female,07-03-2021,Jaipur,1469.51
USR13746,LOG13746,DEV13746,M00302,Aarav Tiwari,33,Male,24-06-2020,Nagpur,8112.28
USR13747,LOG13747,DEV13747,M00158,Tanya Gandhi,89,Female,08-03-2024,Srinagar,2309.95
USR13748,LOG13748,DEV13748,M00474,Arjun Naidu,88,Male,13-08-2024,Jabalpur,5853.57
USR13749,LOG13749,DEV13749,M00158,Sanjay Bose,61,Male,31-05-2025,Ahmedabad,2570.17
USR13750,LOG13750,DEV13750,M00458,Yash Varma,69,Male,20-11-2024,Kalyan-Dombivli,5973.38
USR13751,LOG13751,DEV13751,M00077,Raj Modi,43,Male,28-05-2022,Coimbatore,1228.09
USR13752,LOG13752,DEV13752,M00307,Kartik Joshi,62,Male,11-04-2021,Bhopal,1100.41
USR13753,LOG13753,DEV13753,M00241,Nitin Modi,72,Male,20-06-2022,Solapur,6350.73
USR13754,LOG13754,DEV13754,M00328,Tanvi Dey,28,Female,04-11-2024,Jalandhar,4800.72
USR13755,LOG13755,DEV13755,M00051,Amit Verma,62,Male,16-08-2022,Kota,1847.7
USR13756,LOG13756,DEV13756,M00191,Kiran Shah,20,Female,24-03-2025,Kolkata,2276.88
USR13757,LOG13757,DEV13757,M00205,Meera Dey,70,Female,30-09-2023,Thane,5711.49
USR13758,LOG13758,DEV13758,M00181,Pallavi Dongare,81,Female,27-12-2022,Moradabad,7987.83
USR13759,LOG13759,DEV13759,M00382,Nitin Mukherjee,28,Male,07-10-2022,Amritsar,969.68
USR13760,LOG13760,DEV13760,M00301,Nisha Bose,24,Female,15-11-2020,Guwahati,6259.95
USR13761,LOG13761,DEV13761,M00395,Deepak Sen,68,Male,10-11-2024,Chandigarh,1890.47
USR13762,LOG13762,DEV13762,M00450,Amit Shah,25,Male,17-07-2020,Jabalpur,4966.05
USR13763,LOG13763,DEV13763,M00218,Varun Tiwari,51,Male,15-06-2023,Jabalpur,7173.54
USR13764,LOG13764,DEV13764,M00097,Pallavi Thakur,61,Female,30-04-2021,Coimbatore,9824.41
USR13765,LOG13765,DEV13765,M00304,Madhuri Kapoor,24,Female,19-12-2024,Bangalore,6776.59
USR13766,LOG13766,DEV13766,M00049,Simran Kapoor,59,Female,27-06-2023,Vasai-Virar,6567.91
USR13767,LOG13767,DEV13767,M00053,Amit Mishra,66,Male,17-12-2023,Guwahati,7260.56
USR13768,LOG13768,DEV13768,M00285,Kunal Khandelwal,67,Female,02-07-2025,Kalyan-Dombivli,2365.63
USR13769,LOG13769,DEV13769,M00198,Simran Desai,28,Female,14-09-2022,Delhi,3402.36
USR13770,LOG13770,DEV13770,M00263,Pallavi Vora,64,Female,09-10-2021,Tiruchirappalli,7210.26
USR13771,LOG13771,DEV13771,M00369,Arjun Kumar,40,Male,08-02-2024,Guwahati,8363.86
USR13772,LOG13772,DEV13772,M00430,Siddharth Dubey,90,Male,15-11-2020,Coimbatore,4048.5
USR13773,LOG13773,DEV13773,M00204,Madhuri Srivastava,40,Female,08-06-2025,Mira-Bhayandar,809.51
USR13774,LOG13774,DEV13774,M00494,Aditya Dongare,51,Male,21-12-2024,Vijayawada,2962.15
USR13775,LOG13775,DEV13775,M00154,Ritu Varma,26,Female,28-08-2020,Jaipur,3086.18
USR13776,LOG13776,DEV13776,M00271,Akash Banerjee,74,Male,05-04-2024,Bareilly,2071.32
USR13777,LOG13777,DEV13777,M00463,Ritu Sen,21,Female,11-10-2020,Mumbai,1018.04
USR13778,LOG13778,DEV13778,M00107,Sanya Munjewar,69,Female,25-12-2025,Chennai,2489.36
USR13779,LOG13779,DEV13779,M00480,Kiran Khandelwal,39,Female,04-12-2025,Navi Mumbai,3377.81
USR13780,LOG13780,DEV13780,M00057,Kartik Mishra,84,Male,05-09-2025,Vijayawada,8499.81
USR13781,LOG13781,DEV13781,M00456,Kartik Bhattacharya,63,Male,10-07-2022,Patna,8531.06
USR13782,LOG13782,DEV13782,M00105,Neelam Purohit,39,Female,27-03-2022,Vadodara,5468.25
USR13783,LOG13783,DEV13783,M00198,Rohan Chopra,66,Male,03-01-2021,Howrah,6792.46
USR13784,LOG13784,DEV13784,M00372,Sakshi Das,68,Female,01-02-2020,Solapur,1162.48
USR13785,LOG13785,DEV13785,M00410,Deepak Shah,85,Male,16-06-2025,Chennai,7377.53
USR13786,LOG13786,DEV13786,M00497,Manish Dave,31,Male,10-09-2024,Kalyan-Dombivli,2659.7
USR13787,LOG13787,DEV13787,M00231,Harsh Dey,56,Male,08-06-2023,Vasai-Virar,1415.89
USR13788,LOG13788,DEV13788,M00248,Vivek Bhattacharya,42,Male,28-11-2022,Navi Mumbai,5122.46
USR13789,LOG13789,DEV13789,M00060,Rekha Mishra,83,Female,04-12-2022,Ludhiana,6153.71
USR13790,LOG13790,DEV13790,M00483,Arjun Khandelwal,42,Male,18-02-2024,Ludhiana,5574.03
USR13791,LOG13791,DEV13791,M00466,Riya Dongare,82,Female,05-11-2023,Mysore,5503.01
USR13792,LOG13792,DEV13792,M00254,Neha Joshi,84,Female,28-04-2023,Aurangabad,9717.39
USR13793,LOG13793,DEV13793,M00061,Harsh Vora,72,Male,14-09-2025,Tiruchirappalli,7540.96
USR13794,LOG13794,DEV13794,M00119,Meera Agarwal,44,Female,24-01-2024,Coimbatore,7396.33
USR13795,LOG13795,DEV13795,M00415,Pooja Jain,67,Female,06-07-2024,Meerut,3190.57
USR13796,LOG13796,DEV13796,M00335,Ritu Verma,68,Female,13-06-2025,Ranchi,1380.59
USR13797,LOG13797,DEV13797,M00314,Pallavi Bakode,71,Female,22-06-2024,Tiruchirappalli,4327.3
USR13798,LOG13798,DEV13798,M00494,Sanjay Verma,40,Male,10-09-2025,Ghaziabad,1593.01
USR13799,LOG13799,DEV13799,M00304,Shreya Nair,20,Female,04-04-2025,Salem,9191.86
USR13800,LOG13800,DEV13800,M00125,Yash Rastogi,50,Male,03-05-2023,Dhanbad,7257.59
USR13801,LOG13801,DEV13801,M00299,Raj Jain,40,Male,23-03-2024,Coimbatore,5315.58
USR13802,LOG13802,DEV13802,M00190,Vikas Naidu,88,Male,09-11-2025,Gwalior,8402.65
USR13803,LOG13803,DEV13803,M00434,Rekha Varma,36,Female,26-10-2022,Faridabad,2331.72
USR13804,LOG13804,DEV13804,M00336,Varun Banerjee,48,Male,13-10-2021,Rajkot,4941.02
USR13805,LOG13805,DEV13805,M00427,Jaya Das,36,Female,08-06-2022,Guwahati,2527.06
USR13806,LOG13806,DEV13806,M00033,Neha Mukherjee,67,Female,17-12-2023,Bhubaneswar,2815.91
USR13807,LOG13807,DEV13807,M00318,Ajay Dubey,52,Male,14-02-2021,Nashik,2987.88
USR13808,LOG13808,DEV13808,M00028,Ajay Naidu,28,Male,26-12-2020,Aurangabad,2062.8
USR13809,LOG13809,DEV13809,M00172,Shubham Veram,37,Female,20-05-2023,Madurai,5580.37
USR13810,LOG13810,DEV13810,M00389,Neelam Iyer,66,Female,05-02-2020,Kota,7440.37
USR13811,LOG13811,DEV13811,M00416,Nisha Joshi,68,Female,25-08-2022,Rajkot,9660.74
USR13812,LOG13812,DEV13812,M00231,Aarav Choudhary,30,Male,10-12-2025,Thane,7524.24
USR13813,LOG13813,DEV13813,M00395,Sanya Bhargava,27,Female,19-10-2022,Howrah,6323.85
USR13814,LOG13814,DEV13814,M00208,Shubham Veram,50,Female,18-04-2024,Howrah,7630.4
USR13815,LOG13815,DEV13815,M00407,Harsh Bose,85,Male,07-01-2020,Pune,7518.83
USR13816,LOG13816,DEV13816,M00442,Ashwjeet Varma,78,Male,06-10-2022,Delhi,3450.94
USR13817,LOG13817,DEV13817,M00090,Ritu Varma,76,Female,10-05-2025,Kanpur,2156.34
USR13818,LOG13818,DEV13818,M00245,Vikas Choudhary,32,Male,21-06-2025,Meerut,2745.98
USR13819,LOG13819,DEV13819,M00069,Arjun Nair,57,Male,11-03-2025,Gurgaon,5181.78
USR13820,LOG13820,DEV13820,M00253,Tanya Saxena,37,Female,15-02-2022,Aligarh,9425.85
USR13821,LOG13821,DEV13821,M00028,Divya Srivastava,41,Female,13-03-2025,Chandigarh,7578.53
USR13822,LOG13822,DEV13822,M00392,Pallavi Dey,88,Female,17-08-2021,Nashik,2835.12
USR13823,LOG13823,DEV13823,M00424,Pallavi Purohit,66,Female,17-11-2023,Salem,2514.45
USR13824,LOG13824,DEV13824,M00419,Kiran Kumar,24,Female,02-05-2023,Hubli-Dharwad,8023.8
USR13825,LOG13825,DEV13825,M00398,Madhuri Choudhary,87,Female,08-01-2022,Allahabad,5416.65
USR13826,LOG13826,DEV13826,M00195,Neelam Purohit,41,Female,19-06-2025,Ahmedabad,4486.89
USR13827,LOG13827,DEV13827,M00374,Shubham Veram,65,Female,20-06-2021,Delhi,2334.67
USR13828,LOG13828,DEV13828,M00460,Asha Reddy,37,Female,26-04-2022,Ghaziabad,3076.45
USR13829,LOG13829,DEV13829,M00155,Akash Jain,82,Male,14-05-2021,Surat,1410.3
USR13830,LOG13830,DEV13830,M00395,Shreya Banerjee,85,Female,13-04-2021,Bangalore,943.56
USR13831,LOG13831,DEV13831,M00268,Raj Chauhan,26,Male,22-01-2024,Vadodara,9241.3
USR13832,LOG13832,DEV13832,M00337,Anand Sen,52,Male,29-06-2021,Patna,9990.61
USR13833,LOG13833,DEV13833,M00073,Tarun Dave,67,Male,29-01-2025,Mysore,5900.04
USR13834,LOG13834,DEV13834,M00118,Aditya Kapoor,78,Male,08-03-2020,Thane,7865.46
USR13835,LOG13835,DEV13835,M00439,Amit Solanki,30,Male,21-10-2023,Bangalore,6045.32
USR13836,LOG13836,DEV13836,M00114,Rahul Kumar,51,Male,16-01-2025,Mysore,6344.48
USR13837,LOG13837,DEV13837,M00182,Isha Banerjee,88,Female,27-03-2020,Aligarh,7019.91
USR13838,LOG13838,DEV13838,M00380,Tanya Dey,80,Female,07-02-2020,Jodhpur,6397.86
USR13839,LOG13839,DEV13839,M00249,Varun Roy,35,Male,13-09-2020,Mysore,4552.54
USR13840,LOG13840,DEV13840,M00305,Rahul Joshi,89,Male,21-12-2022,Ahmedabad,5815.51
USR13841,LOG13841,DEV13841,M00417,Varun Banerjee,56,Male,10-06-2023,Rajkot,3352.22
USR13842,LOG13842,DEV13842,M00163,Nisha Agarwal,38,Female,29-12-2025,Jalandhar,5245.72
USR13843,LOG13843,DEV13843,M00043,Sanjay Bhargava,65,Male,31-03-2024,Varanasi,5477.49
USR13844,LOG13844,DEV13844,M00030,Isha Malhotra,80,Female,09-06-2025,Howrah,2027.53
USR13845,LOG13845,DEV13845,M00292,Isha Joshi,25,Female,10-09-2023,Dhanbad,7324.23
USR13846,LOG13846,DEV13846,M00110,Arjun Bhattacharya,21,Male,15-02-2021,Kolkata,5322.23
USR13847,LOG13847,DEV13847,M00421,Sakshi Trivedi,24,Female,20-09-2022,Nashik,5988.54
USR13848,LOG13848,DEV13848,M00096,Ajay Roy,61,Male,30-04-2023,Amritsar,2513.76
USR13849,LOG13849,DEV13849,M00264,Rahul Chauhan,41,Male,24-12-2024,Bhopal,6690.1
USR13850,LOG13850,DEV13850,M00414,Rakesh Shah,65,Male,30-05-2024,Vijayawada,2933.14
USR13851,LOG13851,DEV13851,M00342,Tanvi Dave,84,Female,14-09-2021,Mira-Bhayandar,4023.3
USR13852,LOG13852,DEV13852,M00490,Nitin Desai,59,Male,21-11-2020,Tiruchirappalli,2191.88
USR13853,LOG13853,DEV13853,M00140,Shalini Rastogi,70,Female,23-02-2024,Nashik,2745.82
USR13854,LOG13854,DEV13854,M00170,Tanya Varma,89,Female,29-06-2021,Moradabad,9600.22
USR13855,LOG13855,DEV13855,M00220,Ajay Bhatt,47,Male,21-03-2020,Jalandhar,6870.48
USR13856,LOG13856,DEV13856,M00022,Rakesh Verma,24,Male,05-10-2022,Nashik,2119.52
USR13857,LOG13857,DEV13857,M00273,Vikas Banerjee,65,Male,09-06-2022,Vijayawada,2941.2
USR13858,LOG13858,DEV13858,M00002,Manish Naidu,85,Male,20-01-2022,Aligarh,7477.33
USR13859,LOG13859,DEV13859,M00377,Tarun Dubey,30,Male,18-12-2025,Chennai,6593.28
USR13860,LOG13860,DEV13860,M00098,Shreya Mehta,25,Female,13-12-2024,Coimbatore,6487.42
USR13861,LOG13861,DEV13861,M00472,Neelam Joshi,30,Female,18-02-2024,Hubli-Dharwad,870.67
USR13862,LOG13862,DEV13862,M00157,Shreya Chauhan,49,Female,31-12-2022,Bareilly,4843.86
USR13863,LOG13863,DEV13863,M00224,Varun Gandhi,78,Male,23-02-2021,Howrah,8203.54
USR13864,LOG13864,DEV13864,M00352,Nisha Dubey,47,Female,16-03-2022,Meerut,2235.63
USR13865,LOG13865,DEV13865,M00188,Sanjay Nair,66,Male,01-04-2021,Aligarh,8225.07
USR13866,LOG13866,DEV13866,M00021,Amit Roy,35,Male,05-05-2021,Ranchi,5737.35
USR13867,LOG13867,DEV13867,M00367,Shalini Dubey,57,Female,30-04-2021,Delhi,769.67
USR13868,LOG13868,DEV13868,M00329,Dhanlaxmi Mukherjee,21,Female,06-02-2021,Coimbatore,6635.5
USR13869,LOG13869,DEV13869,M00426,Shalini Bhargava,61,Female,10-03-2023,Bangalore,2092.41
USR13870,LOG13870,DEV13870,M00421,Raj Saxena,58,Male,27-08-2025,Tiruchirappalli,6095.81
USR13871,LOG13871,DEV13871,M00313,Sakshi Das,41,Female,25-12-2024,Lucknow,9090.83
USR13872,LOG13872,DEV13872,M00146,Neelam Dey,28,Female,27-07-2022,Mira-Bhayandar,6129.06
USR13873,LOG13873,DEV13873,M00494,Jaya Mishra,42,Female,24-02-2025,Ahmedabad,4352.06
USR13874,LOG13874,DEV13874,M00462,Arjun Sen,81,Male,22-11-2020,Delhi,2918.8
USR13875,LOG13875,DEV13875,M00333,Nitin Roy,79,Male,07-08-2021,Jaipur,9537.11
USR13876,LOG13876,DEV13876,M00358,Anjali Modi,69,Female,12-11-2023,Rajkot,1225.42
USR13877,LOG13877,DEV13877,M00165,Tanvi Solanki,86,Female,06-01-2023,Jabalpur,4814.93
USR13878,LOG13878,DEV13878,M00491,Varun Malhotra,56,Male,19-05-2021,Navi Mumbai,9114.68
USR13879,LOG13879,DEV13879,M00279,Harsh Solanki,79,Male,10-02-2024,Solapur,1026.82
USR13880,LOG13880,DEV13880,M00238,Rekha Khawshi,72,Female,09-05-2025,Mira-Bhayandar,4259.51
USR13881,LOG13881,DEV13881,M00005,Ritu Agarwal,73,Female,06-09-2021,Chennai,2913.16
USR13882,LOG13882,DEV13882,M00295,Vivek Iyer,85,Male,23-10-2025,Surat,703.4
USR13883,LOG13883,DEV13883,M00268,Asha Mehta,86,Female,26-11-2020,Amritsar,9366.89
USR13884,LOG13884,DEV13884,M00108,Ritu Mehta,28,Female,24-06-2021,Mysore,9761.67
USR13885,LOG13885,DEV13885,M00049,Tanya Sen,70,Female,11-11-2020,Kalyan-Dombivli,2643.59
USR13886,LOG13886,DEV13886,M00094,Sakshi Modi,30,Female,08-02-2020,Chandigarh,3561.13
USR13887,LOG13887,DEV13887,M00407,Sanya Kapoor,57,Female,24-02-2025,Lucknow,3571.4
USR13888,LOG13888,DEV13888,M00469,Yash Trivedi,85,Male,24-03-2021,Patna,4857.42
USR13889,LOG13889,DEV13889,M00429,Neelam Mukherjee,64,Female,01-02-2020,Pune,1166.88
USR13890,LOG13890,DEV13890,M00026,Deepak Trivedi,23,Male,13-04-2025,Nashik,8069.9
USR13891,LOG13891,DEV13891,M00081,Kunal Solanki,56,Female,21-01-2022,Bareilly,5241.37
USR13892,LOG13892,DEV13892,M00254,Sanya Munjewar,32,Female,14-06-2025,Tiruchirappalli,2243.59
USR13893,LOG13893,DEV13893,M00177,Ritu Verma,47,Female,28-04-2022,Solapur,4099.69
USR13894,LOG13894,DEV13894,M00017,Rohan Desai,60,Male,24-10-2024,Navi Mumbai,5257.4
USR13895,LOG13895,DEV13895,M00390,Arjun Verma,54,Male,27-11-2022,Thane,2859.28
USR13896,LOG13896,DEV13896,M00170,Jaya Chauhan,67,Female,17-10-2025,Delhi,9058.61
USR13897,LOG13897,DEV13897,M00243,Sanya Purohit,47,Female,25-09-2025,Delhi,6449.13
USR13898,LOG13898,DEV13898,M00499,Akash Vora,52,Male,17-02-2022,Kalyan-Dombivli,7913.3
USR13899,LOG13899,DEV13899,M00397,Meera Choudhary,82,Female,06-02-2024,Kolkata,3666.79
USR13900,LOG13900,DEV13900,M00299,Sakshi Chopra,46,Female,03-03-2021,Salem,8780.15
USR13901,LOG13901,DEV13901,M00471,Neelam Khawshi,68,Female,29-05-2025,Bhopal,5109.43
USR13902,LOG13902,DEV13902,M00302,Harsh Gupta,59,Male,22-08-2020,Hubli-Dharwad,8798.94
USR13903,LOG13903,DEV13903,M00291,Ajay Bhatt,71,Male,31-07-2020,Bhubaneswar,7449.21
USR13904,LOG13904,DEV13904,M00223,Shubham Veram,79,Female,26-07-2020,Navi Mumbai,8986.31
USR13905,LOG13905,DEV13905,M00189,Neha Banerjee,77,Female,24-10-2023,Tiruchirappalli,8659.31
USR13906,LOG13906,DEV13906,M00081,Vikas Dongare,48,Male,22-06-2023,Amritsar,1092.89
USR13907,LOG13907,DEV13907,M00284,Deepak Dongare,74,Male,22-08-2021,Moradabad,2398.31
USR13908,LOG13908,DEV13908,M00364,Nitin Bhatt,89,Male,22-02-2025,Visakhapatnam,755.06
USR13909,LOG13909,DEV13909,M00483,Neha Banerjee,53,Female,21-01-2024,Meerut,8503.97
USR13910,LOG13910,DEV13910,M00111,Pallavi Agarwal,32,Female,28-06-2021,Madurai,1921
USR13911,LOG13911,DEV13911,M00092,Rakesh Trivedi,53,Male,02-02-2021,Pimpri-Chinchwad,6285.94
USR13912,LOG13912,DEV13912,M00257,Deepak Varma,79,Male,13-09-2023,Rajkot,5736.49
USR13913,LOG13913,DEV13913,M00138,Sanya Dey,38,Female,17-07-2020,Mumbai,8889.69
USR13914,LOG13914,DEV13914,M00292,Manish Choudhary,24,Male,25-12-2023,Ghaziabad,6185.53
USR13915,LOG13915,DEV13915,M00244,Varun Nair,61,Male,12-03-2023,Chandigarh,9431.04
USR13916,LOG13916,DEV13916,M00380,Jaya Jain,84,Female,11-03-2023,Bangalore,3578.55
USR13917,LOG13917,DEV13917,M00384,Varun Dey,25,Male,27-12-2025,Surat,4396.56
USR13918,LOG13918,DEV13918,M00363,Siddharth Khawshi,74,Male,04-02-2022,Jodhpur,3151.37
USR13919,LOG13919,DEV13919,M00119,Dhanlaxmi Bakode,87,Female,18-02-2024,Hyderabad,1546.54
USR13920,LOG13920,DEV13920,M00233,Shubham Veram,73,Female,29-07-2025,Bareilly,4283.87
USR13921,LOG13921,DEV13921,M00195,Aditya Vora,53,Male,03-04-2025,Vadodara,5595.25
USR13922,LOG13922,DEV13922,M00333,Dhanlaxmi Iyer,46,Female,17-02-2022,Faridabad,9590.34
USR13923,LOG13923,DEV13923,M00438,Varun Gandhi,82,Male,30-12-2024,Hyderabad,2259.26
USR13924,LOG13924,DEV13924,M00225,Tanya Kumar,20,Female,28-03-2022,Gurgaon,5357
USR13925,LOG13925,DEV13925,M00093,Rakesh Vora,87,Male,18-02-2022,Nashik,3196.56
USR13926,LOG13926,DEV13926,M00410,Harsh Kumar,88,Male,22-09-2022,Solapur,5955.56
USR13927,LOG13927,DEV13927,M00075,Arjun Bhatt,70,Male,26-10-2024,Agra,6808.73
USR13928,LOG13928,DEV13928,M00171,Aarav Mehta,85,Male,29-01-2020,Raipur,4918.67
USR13929,LOG13929,DEV13929,M00207,Sakshi Mukherjee,65,Female,23-11-2024,Bangalore,9353.39
USR13930,LOG13930,DEV13930,M00075,Sanjay Naidu,69,Male,16-03-2023,Tiruchirappalli,2023.78
USR13931,LOG13931,DEV13931,M00177,Shubham Veram,32,Female,01-06-2020,Vasai-Virar,747.21
USR13932,LOG13932,DEV13932,M00091,Isha Rastogi,67,Female,20-11-2020,Visakhapatnam,6541.08
USR13933,LOG13933,DEV13933,M00146,Jaya Shah,47,Female,14-12-2023,Agra,8230.34
USR13934,LOG13934,DEV13934,M00003,Manish Trivedi,37,Male,08-06-2020,Ghaziabad,9702.95
USR13935,LOG13935,DEV13935,M00317,Raj Bhargava,47,Male,08-06-2021,Srinagar,9827.44
USR13936,LOG13936,DEV13936,M00402,Asha Vora,82,Female,25-07-2024,Chandigarh,7070.69
USR13937,LOG13937,DEV13937,M00063,Rakesh Shah,31,Male,06-06-2021,Moradabad,881.97
USR13938,LOG13938,DEV13938,M00081,Sakshi Saxena,47,Female,07-03-2022,Mumbai,4143.94
USR13939,LOG13939,DEV13939,M00028,Arjun Saxena,32,Male,03-11-2023,Visakhapatnam,1475.93
USR13940,LOG13940,DEV13940,M00208,Shreya Choudhary,71,Female,03-02-2025,Mira-Bhayandar,2180.68
USR13941,LOG13941,DEV13941,M00367,Anjali Bakode,62,Female,30-03-2020,Allahabad,6734.39
USR13942,LOG13942,DEV13942,M00283,Ashwjeet Mehta,74,Male,03-10-2023,Madurai,5866.3
USR13943,LOG13943,DEV13943,M00130,Siddharth Varma,58,Male,04-09-2020,Vasai-Virar,5381.81
USR13944,LOG13944,DEV13944,M00416,Aditya Srivastava,34,Male,21-03-2025,Coimbatore,907.68
USR13945,LOG13945,DEV13945,M00244,Kiran Dave,33,Female,07-11-2023,Varanasi,7264.46
USR13946,LOG13946,DEV13946,M00410,Pallavi Chauhan,90,Female,30-08-2023,Agra,7102.21
USR13947,LOG13947,DEV13947,M00275,Amit Trivedi,34,Male,19-02-2021,Delhi,3859.15
USR13948,LOG13948,DEV13948,M00328,Tanya Bhargava,77,Female,31-12-2021,Gurgaon,6455.13
USR13949,LOG13949,DEV13949,M00245,Jaya Khawshi,90,Female,03-02-2022,Vadodara,9364.47
USR13950,LOG13950,DEV13950,M00032,Madhuri Nair,33,Female,03-11-2024,Coimbatore,612.98
USR13951,LOG13951,DEV13951,M00180,Radhika Khawshi,24,Female,12-02-2025,Ahmedabad,712.26
USR13952,LOG13952,DEV13952,M00296,Sanya Mukherjee,23,Female,03-09-2025,Jalandhar,9091.06
USR13953,LOG13953,DEV13953,M00345,Simran Dave,88,Female,23-11-2022,Salem,5462.86
USR13954,LOG13954,DEV13954,M00016,Meera Ghosh,59,Female,20-11-2022,Kolkata,9537.04
USR13955,LOG13955,DEV13955,M00016,Rahul Choudhary,87,Male,08-04-2024,Srinagar,5258.28
USR13956,LOG13956,DEV13956,M00140,Sanjay Munjewar,45,Male,22-10-2024,Chandigarh,3708.13
USR13957,LOG13957,DEV13957,M00137,Shreya Khawshi,56,Female,15-11-2022,Solapur,2326.77
USR13958,LOG13958,DEV13958,M00092,Anand Dubey,65,Male,05-02-2025,Moradabad,2234.33
USR13959,LOG13959,DEV13959,M00459,Rekha Dave,22,Female,27-11-2021,Mumbai,3812.1
USR13960,LOG13960,DEV13960,M00112,Siddharth Agarwal,68,Male,23-10-2023,Visakhapatnam,1843.17
USR13961,LOG13961,DEV13961,M00172,Tarun Nair,61,Male,16-09-2023,Bangalore,787.98
USR13962,LOG13962,DEV13962,M00093,Meera Verma,42,Female,15-08-2024,Bhopal,5123.94
USR13963,LOG13963,DEV13963,M00209,Kiran Bhatt,84,Female,08-08-2024,Mysore,5647.89
USR13964,LOG13964,DEV13964,M00166,Sanjay Dey,84,Male,17-12-2021,Mysore,4080.09
USR13965,LOG13965,DEV13965,M00394,Yash Khawshi,40,Male,23-05-2020,Ghaziabad,3055.91
USR13966,LOG13966,DEV13966,M00344,Arjun Solanki,67,Male,04-02-2021,Amritsar,6112.22
